3112564480;3112564735;185.133.247.0;185.133.247.255;-;
3112955008;3112955135;185.139.236.128;185.139.236.255;-;
3112984576;3112985599;185.140.96.0;185.140.99.255;-;
3113023488;3113024511;185.140.248.0;185.140.251.255;-;
3113028608;3113029631;185.141.12.0;185.141.15.255;-;
3113044064;3113044071;185.141.72.96;185.141.72.103;-;
3113044904;3113044911;185.141.75.168;185.141.75.175;-;
3113048080;3113048087;185.141.88.16;185.141.88.23;-;
3113048664;3113048671;185.141.90.88;185.141.90.95;-;
3113048984;3113048991;185.141.91.152;185.141.91.159;-;
3113111856;3113111863;185.142.81.48;185.142.81.55;-;
3113149472;3113149479;185.142.228.32;185.142.228.39;-;
3113149864;3113149871;185.142.229.168;185.142.229.175;-;
3113681920;3113682943;185.151.4.0;185.151.7.255;-;
3114004480;3114005503;185.155.240.0;185.155.243.255;-;
3114861568;3114862591;185.169.4.0;185.169.7.255;-;
3114955776;3114956799;185.170.116.0;185.170.119.255;-;
3115021312;3115022335;185.171.116.0;185.171.119.255;-;
3115149312;3115149567;185.173.104.0;185.173.104.255;-;
3115431936;3115432959;185.177.184.0;185.177.187.255;-;
3115602944;3115603967;185.180.84.0;185.180.87.255;-;
3115848704;3115849727;185.184.20.0;185.184.23.255;-;
3116472320;3116473343;185.193.152.0;185.193.155.255;-;
3116905472;3116906495;185.200.52.0;185.200.55.255;-;
3117147136;3117148159;185.203.228.0;185.203.231.255;-;
3158861568;3158861823;188.72.103.0;188.72.103.255;-;
3163163374;3163163374;188.138.10.238;188.138.10.238;-;
3163167049;3163167050;188.138.25.73;188.138.25.74;-;
3163167052;3163167052;188.138.25.76;188.138.25.76;-;
3163178731;3163178731;188.138.70.235;188.138.70.235;-;
3163178805;3163178805;188.138.71.53;188.138.71.53;-;
3163180929;3163180929;188.138.79.129;188.138.79.129;-;
3168175680;3168175687;188.214.134.64;188.214.134.71;-;
3168175704;3168175711;188.214.134.88;188.214.134.95;-;
3168175888;3168175895;188.214.135.16;188.214.135.23;-;
3168175920;3168175927;188.214.135.48;188.214.135.55;-;
3168175944;3168175951;188.214.135.72;188.214.135.79;-;
3168175960;3168175967;188.214.135.88;188.214.135.95;-;
3168176008;3168176015;188.214.135.136;188.214.135.143;-;
3168176032;3168176039;188.214.135.160;188.214.135.167;-;
3222208512;3222274047;192.15.0.0;192.15.255.255;-;
3225033984;3225034239;192.58.29.0;192.58.29.255;-;
3227979264;3227979519;192.103.14.0;192.103.14.255;-;
3240191488;3240191999;193.33.102.0;193.33.103.255;-;
3240209408;3240209919;193.33.172.0;193.33.173.255;-;
3250324992;3250325247;193.188.6.0;193.188.6.255;-;
3252642816;3252643071;193.223.100.0;193.223.100.255;-;
3253764604;3253764604;193.240.129.252;193.240.129.252;-;
3253768700;3253768703;193.240.145.252;193.240.145.255;-;
3253787872;3253787879;193.240.220.224;193.240.220.231;-;
3253788616;3253788623;193.240.223.200;193.240.223.207;-;
3258103552;3258103807;194.50.183.0;194.50.183.255;-;
3259302144;3259302399;194.69.1.0;194.69.1.255;-;
3262028544;3262028799;194.110.155.0;194.110.155.255;-;
3262460672;3262460927;194.117.51.0;194.117.51.255;-;
3262475792;3262475807;194.117.110.16;194.117.110.31;-;
3263461632;3263461887;194.132.121.0;194.132.121.255;-;
3264408576;3264409599;194.146.236.0;194.146.239.255;-;
3264752640;3264753151;194.152.44.0;194.152.45.255;-;
3264846208;3264846335;194.153.153.128;194.153.153.255;-;
3265569280;3265569791;194.164.162.0;194.164.163.255;-;
3265921024;3265986559;194.170.0.0;194.170.255.255;-;
3273334784;3273335039;195.27.32.0;195.27.32.255;-;
3273342208;3273342231;195.27.61.0;195.27.61.23;-;
3278943567;3278943567;195.112.181.79;195.112.181.79;-;
3285954048;3285954303;195.219.174.0;195.219.174.255;-;
3286564864;3286566143;195.229.0.0;195.229.4.255;-;
3286566272;3286566655;195.229.5.128;195.229.6.255;-;
3286567424;3286571007;195.229.10.0;195.229.23.255;-;
3286571776;3286630399;195.229.27.0;195.229.255.255;-;
3288548096;3288549375;196.3.67.0;196.3.71.255;-;
3423731712;3423797247;204.18.0.0;204.18.255.255;-;
3556953568;3556953575;212.2.205.224;212.2.205.231;-;
3557026048;3557026175;212.3.233.0;212.3.233.127;-;
3557173696;3557173703;212.6.41.192;212.6.41.199;-;
3557174784;3557175039;212.6.46.0;212.6.46.255;-;
3559938716;3559938716;212.48.90.156;212.48.90.156;-;
3559938718;3559938718;212.48.90.158;212.48.90.158;-;
3559938794;3559938794;212.48.90.234;212.48.90.234;-;
3560942940;3560942943;212.63.173.92;212.63.173.95;-;
3560951204;3560951207;212.63.205.164;212.63.205.167;-;
3561616736;3561616767;212.73.245.96;212.73.245.127;-;
3561908704;3561908711;212.78.105.224;212.78.105.231;-;
3561910224;3561910239;212.78.111.208;212.78.111.223;-;
3567393536;3567393663;212.162.27.0;212.162.27.127;-;
3576299520;3576365055;213.42.0.0;213.42.255.255;-;
3582076080;3582076095;213.130.36.176;213.130.36.191;-;
3582205952;3582214143;213.132.32.0;213.132.63.255;-;
3582281824;3582281855;213.133.72.96;213.133.72.127;-;
3587288576;3587288703;213.209.174.0;213.209.174.127;-;
3590319168;3590319231;213.255.236.64;213.255.236.127;-;
3590319336;3590319359;213.255.236.232;213.255.236.255;-;
3590319424;3590319455;213.255.237.64;213.255.237.95;-;
3590319968;3590319999;213.255.239.96;213.255.239.127;-;
3642265600;3642266623;217.24.144.0;217.24.147.255;-;
3642411008;3642411519;217.26.200.0;217.26.201.255;-;
3645764045;3645764045;217.77.241.205;217.77.241.205;-;
3650129744;3650129751;217.144.143.80;217.144.143.87;-;
3650323384;3650323391;217.147.131.184;217.147.131.191;-;
3651403776;3651534847;217.164.0.0;217.165.255.255;-;
3651952640;3651954175;217.172.96.0;217.172.101.255;-;
